new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,performance
2.0,1.0,0.0,1.0,0.0,100.0,4096.0,10.0,102675.6
2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,17788.4
2.0,1.0,0.0,1.0,1.0,10.0,1.0,0.0,17626.2
2.0,1.0,0.0,1.0,1.0,20.0,1.0,0.0,17584.4
2.0,1.0,0.0,1.0,1.0,30.0,1.0,0.0,17647.4
2.0,1.0,0.0,1.0,1.0,40.0,1.0,0.0,17663.4
2.0,1.0,0.0,1.0,1.0,50.0,1.0,0.0,17626.2
2.0,1.0,0.0,1.0,1.0,60.0,1.0,0.0,17607.8
2.0,1.0,0.0,1.0,1.0,70.0,1.0,0.0,17632.0
2.0,1.0,0.0,1.0,1.0,80.0,1.0,0.0,17635.0
2.0,1.0,0.0,1.0,1.0,90.0,1.0,0.0,17598.4
2.0,1.0,0.0,1.0,1.0,100.0,1.0,0.0,17621.2
2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,17858.0
2.0,1.0,0.0,1.0,1.0,10.0,2.0,0.0,17624.2
2.0,1.0,0.0,1.0,1.0,20.0,2.0,0.0,17679.0
2.0,1.0,0.0,1.0,1.0,30.0,2.0,0.0,17640.8
2.0,1.0,0.0,1.0,1.0,40.0,2.0,0.0,17637.2
2.0,1.0,0.0,1.0,1.0,50.0,2.0,0.0,17586.4
2.0,1.0,0.0,1.0,1.0,60.0,2.0,0.0,17606.0
2.0,1.0,0.0,1.0,1.0,70.0,2.0,0.0,17674.4
2.0,1.0,0.0,1.0,1.0,80.0,2.0,0.0,17618.6
2.0,1.0,0.0,1.0,1.0,90.0,2.0,0.0,17602.0
2.0,1.0,0.0,1.0,1.0,100.0,2.0,0.0,17715.0
2.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,17900.8
2.0,1.0,0.0,1.0,1.0,10.0,4.0,0.0,17636.8
2.0,1.0,0.0,1.0,1.0,20.0,4.0,0.0,17661.2
2.0,1.0,0.0,1.0,1.0,30.0,4.0,0.0,17658.2
2.0,1.0,0.0,1.0,1.0,40.0,4.0,0.0,17664.4
2.0,1.0,0.0,1.0,1.0,50.0,4.0,0.0,17608.6
2.0,1.0,0.0,1.0,1.0,60.0,4.0,0.0,17652.6
2.0,1.0,0.0,1.0,1.0,70.0,4.0,0.0,17642.8
2.0,1.0,0.0,1.0,1.0,80.0,4.0,0.0,17608.8
2.0,1.0,0.0,1.0,1.0,90.0,4.0,0.0,17662.4
2.0,1.0,0.0,1.0,1.0,100.0,4.0,0.0,17651.6
2.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,17870.8
2.0,1.0,0.0,1.0,1.0,10.0,8.0,0.0,17638.2
2.0,1.0,0.0,1.0,1.0,20.0,8.0,0.0,17762.2
2.0,1.0,0.0,1.0,1.0,30.0,8.0,0.0,17635.8
2.0,1.0,0.0,1.0,1.0,40.0,8.0,0.0,17710.4
2.0,1.0,0.0,1.0,1.0,50.0,8.0,0.0,17632.8
2.0,1.0,0.0,1.0,1.0,60.0,8.0,0.0,17676.4
2.0,1.0,0.0,1.0,1.0,70.0,8.0,0.0,17695.4
2.0,1.0,0.0,1.0,1.0,80.0,8.0,0.0,17667.6
2.0,1.0,0.0,1.0,1.0,90.0,8.0,0.0,17636.0
2.0,1.0,0.0,1.0,1.0,100.0,8.0,0.0,17645.6
2.0,1.0,0.0,1.0,1.0,0.0,16.0,0.0,17849.2
2.0,1.0,0.0,1.0,1.0,10.0,16.0,0.0,17695.0
2.0,1.0,0.0,1.0,1.0,20.0,16.0,0.0,17677.6
2.0,1.0,0.0,1.0,1.0,30.0,16.0,0.0,17670.0
2.0,1.0,0.0,1.0,1.0,40.0,16.0,0.0,17763.6
2.0,1.0,0.0,1.0,1.0,50.0,16.0,0.0,17718.8
2.0,1.0,0.0,1.0,1.0,60.0,16.0,0.0,17652.2
2.0,1.0,0.0,1.0,1.0,70.0,16.0,0.0,17662.4
2.0,1.0,0.0,1.0,1.0,80.0,16.0,0.0,17661.8
2.0,1.0,0.0,1.0,1.0,90.0,16.0,0.0,17665.4
2.0,1.0,0.0,1.0,1.0,100.0,16.0,0.0,17619.0
2.0,1.0,0.0,1.0,1.0,0.0,32.0,0.0,17855.4
2.0,1.0,0.0,1.0,1.0,10.0,32.0,0.0,17683.6
2.0,1.0,0.0,1.0,1.0,20.0,32.0,0.0,17730.0
2.0,1.0,0.0,1.0,1.0,30.0,32.0,0.0,17659.6
2.0,1.0,0.0,1.0,1.0,40.0,32.0,0.0,17637.8
2.0,1.0,0.0,1.0,1.0,50.0,32.0,0.0,17632.2
2.0,1.0,0.0,1.0,1.0,60.0,32.0,0.0,17728.8
2.0,1.0,0.0,1.0,1.0,70.0,32.0,0.0,17736.2
2.0,1.0,0.0,1.0,1.0,80.0,32.0,0.0,17694.4
2.0,1.0,0.0,1.0,1.0,90.0,32.0,0.0,17746.6
2.0,1.0,0.0,1.0,1.0,100.0,32.0,0.0,17657.4
2.0,1.0,0.0,1.0,1.0,0.0,64.0,0.0,17804.0
2.0,1.0,0.0,1.0,1.0,10.0,64.0,0.0,17690.2
2.0,1.0,0.0,1.0,1.0,20.0,64.0,0.0,17734.8
2.0,1.0,0.0,1.0,1.0,30.0,64.0,0.0,17742.6
2.0,1.0,0.0,1.0,1.0,40.0,64.0,0.0,17630.2
2.0,1.0,0.0,1.0,1.0,50.0,64.0,0.0,17664.4
2.0,1.0,0.0,1.0,1.0,60.0,64.0,0.0,17657.0
2.0,1.0,0.0,1.0,1.0,70.0,64.0,0.0,17688.8
2.0,1.0,0.0,1.0,1.0,80.0,64.0,0.0,17634.6
2.0,1.0,0.0,1.0,1.0,90.0,64.0,0.0,17785.6
2.0,1.0,0.0,1.0,1.0,100.0,64.0,0.0,17688.6
2.0,1.0,0.0,1.0,1.0,0.0,128.0,0.0,17833.2
2.0,1.0,0.0,1.0,1.0,10.0,128.0,0.0,17715.8
2.0,1.0,0.0,1.0,1.0,20.0,128.0,0.0,17687.0
2.0,1.0,0.0,1.0,1.0,30.0,128.0,0.0,17651.8
2.0,1.0,0.0,1.0,1.0,40.0,128.0,0.0,17662.0
2.0,1.0,0.0,1.0,1.0,50.0,128.0,0.0,17695.6
2.0,1.0,0.0,1.0,1.0,60.0,128.0,0.0,17629.8
2.0,1.0,0.0,1.0,1.0,70.0,128.0,0.0,17695.2
2.0,1.0,0.0,1.0,1.0,80.0,128.0,0.0,17770.2
2.0,1.0,0.0,1.0,1.0,90.0,128.0,0.0,17673.0
2.0,1.0,0.0,1.0,1.0,100.0,128.0,0.0,17672.0
2.0,1.0,0.0,1.0,1.0,0.0,256.0,0.0,17775.2
2.0,1.0,0.0,1.0,1.0,10.0,256.0,0.0,17646.0
2.0,1.0,0.0,1.0,1.0,20.0,256.0,0.0,17708.4
2.0,1.0,0.0,1.0,1.0,30.0,256.0,0.0,17676.0
2.0,1.0,0.0,1.0,1.0,40.0,256.0,0.0,17658.8
2.0,1.0,0.0,1.0,1.0,50.0,256.0,0.0,17685.6
2.0,1.0,0.0,1.0,1.0,60.0,256.0,0.0,17750.2
2.0,1.0,0.0,1.0,1.0,70.0,256.0,0.0,17716.2
2.0,1.0,0.0,1.0,1.0,80.0,256.0,0.0,17663.2
2.0,1.0,0.0,1.0,1.0,90.0,256.0,0.0,17723.8
2.0,1.0,0.0,1.0,1.0,100.0,256.0,0.0,17716.8
2.0,1.0,0.0,1.0,1.0,0.0,512.0,0.0,17857.6
2.0,1.0,0.0,1.0,1.0,10.0,512.0,0.0,17649.0
2.0,1.0,0.0,1.0,1.0,20.0,512.0,0.0,17660.0
2.0,1.0,0.0,1.0,1.0,30.0,512.0,0.0,17686.4
2.0,1.0,0.0,1.0,1.0,40.0,512.0,0.0,17676.8
2.0,1.0,0.0,1.0,1.0,50.0,512.0,0.0,17640.8
2.0,1.0,0.0,1.0,1.0,60.0,512.0,0.0,17636.0
2.0,1.0,0.0,1.0,1.0,70.0,512.0,0.0,17657.0
2.0,1.0,0.0,1.0,1.0,80.0,512.0,0.0,17679.6
2.0,1.0,0.0,1.0,1.0,90.0,512.0,0.0,17671.0
2.0,1.0,0.0,1.0,1.0,100.0,512.0,0.0,17716.4
2.0,1.0,0.0,1.0,1.0,0.0,1024.0,0.0,17774.4
2.0,1.0,0.0,1.0,1.0,10.0,1024.0,0.0,17645.6
2.0,1.0,0.0,1.0,1.0,20.0,1024.0,0.0,17835.2
2.0,1.0,0.0,1.0,1.0,30.0,1024.0,0.0,17643.4
2.0,1.0,0.0,1.0,1.0,40.0,1024.0,0.0,17646.6
2.0,1.0,0.0,1.0,1.0,50.0,1024.0,0.0,17689.2
2.0,1.0,0.0,1.0,1.0,60.0,1024.0,0.0,17640.0
2.0,1.0,0.0,1.0,1.0,70.0,1024.0,0.0,17690.0
2.0,1.0,0.0,1.0,1.0,80.0,1024.0,0.0,17626.0
2.0,1.0,0.0,1.0,1.0,90.0,1024.0,0.0,17621.2
2.0,1.0,0.0,1.0,1.0,100.0,1024.0,0.0,17664.6
2.0,1.0,0.0,1.0,1.0,0.0,2048.0,0.0,17762.6
2.0,1.0,0.0,1.0,1.0,10.0,2048.0,0.0,17644.2
2.0,1.0,0.0,1.0,1.0,20.0,2048.0,0.0,17656.4
2.0,1.0,0.0,1.0,1.0,30.0,2048.0,0.0,17746.0
2.0,1.0,0.0,1.0,1.0,40.0,2048.0,0.0,17685.4
2.0,1.0,0.0,1.0,1.0,50.0,2048.0,0.0,17670.4
2.0,1.0,0.0,1.0,1.0,60.0,2048.0,0.0,17603.0
2.0,1.0,0.0,1.0,1.0,70.0,2048.0,0.0,17750.8
2.0,1.0,0.0,1.0,1.0,80.0,2048.0,0.0,17640.6
2.0,1.0,0.0,1.0,1.0,90.0,2048.0,0.0,17626.6
2.0,1.0,0.0,1.0,1.0,100.0,2048.0,0.0,17682.4
2.0,1.0,0.0,1.0,1.0,0.0,4096.0,0.0,17805.0
2.0,1.0,0.0,1.0,1.0,10.0,4096.0,0.0,17646.8
2.0,1.0,0.0,1.0,1.0,20.0,4096.0,0.0,17619.2
2.0,1.0,0.0,1.0,1.0,30.0,4096.0,0.0,17625.8
2.0,1.0,0.0,1.0,1.0,40.0,4096.0,0.0,17638.2
2.0,1.0,0.0,1.0,1.0,50.0,4096.0,0.0,17711.4
2.0,1.0,0.0,1.0,1.0,60.0,4096.0,0.0,17642.8
2.0,1.0,0.0,1.0,1.0,70.0,4096.0,0.0,17679.0
2.0,1.0,0.0,1.0,1.0,80.0,4096.0,0.0,17705.8
2.0,1.0,0.0,1.0,1.0,90.0,4096.0,0.0,17739.4
2.0,1.0,0.0,1.0,1.0,100.0,4096.0,0.0,17654.8
2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,17786.2
2.0,1.0,0.0,1.0,1.0,10.0,1.0,2.0,17662.2
2.0,1.0,0.0,1.0,1.0,20.0,1.0,2.0,17651.4
2.0,1.0,0.0,1.0,1.0,30.0,1.0,2.0,17583.0
2.0,1.0,0.0,1.0,1.0,40.0,1.0,2.0,17626.8
2.0,1.0,0.0,1.0,1.0,50.0,1.0,2.0,17608.6
2.0,1.0,0.0,1.0,1.0,60.0,1.0,2.0,17587.6
2.0,1.0,0.0,1.0,1.0,70.0,1.0,2.0,17666.0
2.0,1.0,0.0,1.0,1.0,80.0,1.0,2.0,17603.6
2.0,1.0,0.0,1.0,1.0,90.0,1.0,2.0,17605.8
2.0,1.0,0.0,1.0,1.0,100.0,1.0,2.0,17618.8
2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,17819.2
2.0,1.0,0.0,1.0,1.0,10.0,2.0,2.0,17602.4
2.0,1.0,0.0,1.0,1.0,20.0,2.0,2.0,17622.4
2.0,1.0,0.0,1.0,1.0,30.0,2.0,2.0,17782.8
2.0,1.0,0.0,1.0,1.0,40.0,2.0,2.0,17634.2
2.0,1.0,0.0,1.0,1.0,50.0,2.0,2.0,17619.2
2.0,1.0,0.0,1.0,1.0,60.0,2.0,2.0,17634.8
2.0,1.0,0.0,1.0,1.0,70.0,2.0,2.0,17596.8
2.0,1.0,0.0,1.0,1.0,80.0,2.0,2.0,17627.4
2.0,1.0,0.0,1.0,1.0,90.0,2.0,2.0,17711.8
2.0,1.0,0.0,1.0,1.0,100.0,2.0,2.0,17610.6
2.0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,17800.4
2.0,1.0,0.0,1.0,1.0,10.0,4.0,2.0,17653.4
2.0,1.0,0.0,1.0,1.0,20.0,4.0,2.0,17635.0
2.0,1.0,0.0,1.0,1.0,30.0,4.0,2.0,17674.8
2.0,1.0,0.0,1.0,1.0,40.0,4.0,2.0,17740.8
2.0,1.0,0.0,1.0,1.0,50.0,4.0,2.0,17623.6
2.0,1.0,0.0,1.0,1.0,60.0,4.0,2.0,17634.8
2.0,1.0,0.0,1.0,1.0,70.0,4.0,2.0,17599.0
2.0,1.0,0.0,1.0,1.0,80.0,4.0,2.0,17633.6
2.0,1.0,0.0,1.0,1.0,90.0,4.0,2.0,17716.8
2.0,1.0,0.0,1.0,1.0,100.0,4.0,2.0,17598.2
2.0,1.0,0.0,1.0,1.0,0.0,8.0,2.0,17827.0
2.0,1.0,0.0,1.0,1.0,10.0,8.0,2.0,17638.2
2.0,1.0,0.0,1.0,1.0,20.0,8.0,2.0,17619.4
2.0,1.0,0.0,1.0,1.0,30.0,8.0,2.0,17630.4
2.0,1.0,0.0,1.0,1.0,40.0,8.0,2.0,17621.0
2.0,1.0,0.0,1.0,1.0,50.0,8.0,2.0,17728.8
2.0,1.0,0.0,1.0,1.0,60.0,8.0,2.0,17634.0
2.0,1.0,0.0,1.0,1.0,70.0,8.0,2.0,17671.2
2.0,1.0,0.0,1.0,1.0,80.0,8.0,2.0,17695.4
2.0,1.0,0.0,1.0,1.0,90.0,8.0,2.0,17658.2
2.0,1.0,0.0,1.0,1.0,100.0,8.0,2.0,17624.4
2.0,1.0,0.0,1.0,1.0,0.0,16.0,2.0,17943.0
2.0,1.0,0.0,1.0,1.0,10.0,16.0,2.0,17641.0
2.0,1.0,0.0,1.0,1.0,20.0,16.0,2.0,17782.4
2.0,1.0,0.0,1.0,1.0,30.0,16.0,2.0,17652.6
2.0,1.0,0.0,1.0,1.0,40.0,16.0,2.0,17638.8
2.0,1.0,0.0,1.0,1.0,50.0,16.0,2.0,17664.6
2.0,1.0,0.0,1.0,1.0,60.0,16.0,2.0,17705.0
2.0,1.0,0.0,1.0,1.0,70.0,16.0,2.0,17688.4
2.0,1.0,0.0,1.0,1.0,80.0,16.0,2.0,17791.6
2.0,1.0,0.0,1.0,1.0,90.0,16.0,2.0,17674.2
2.0,1.0,0.0,1.0,1.0,100.0,16.0,2.0,17686.0
2.0,1.0,0.0,1.0,1.0,0.0,32.0,2.0,17808.2
2.0,1.0,0.0,1.0,1.0,10.0,32.0,2.0,17686.8
2.0,1.0,0.0,1.0,1.0,20.0,32.0,2.0,17627.6
2.0,1.0,0.0,1.0,1.0,30.0,32.0,2.0,17620.2
2.0,1.0,0.0,1.0,1.0,40.0,32.0,2.0,17707.2
2.0,1.0,0.0,1.0,1.0,50.0,32.0,2.0,17721.6
2.0,1.0,0.0,1.0,1.0,60.0,32.0,2.0,17755.2
2.0,1.0,0.0,1.0,1.0,70.0,32.0,2.0,17712.2
2.0,1.0,0.0,1.0,1.0,80.0,32.0,2.0,17664.6
2.0,1.0,0.0,1.0,1.0,90.0,32.0,2.0,17784.8
2.0,1.0,0.0,1.0,1.0,100.0,32.0,2.0,17675.0
2.0,1.0,0.0,1.0,1.0,0.0,64.0,2.0,17913.4
2.0,1.0,0.0,1.0,1.0,10.0,64.0,2.0,17688.4
2.0,1.0,0.0,1.0,1.0,20.0,64.0,2.0,17673.4
2.0,1.0,0.0,1.0,1.0,30.0,64.0,2.0,17703.2
2.0,1.0,0.0,1.0,1.0,40.0,64.0,2.0,17655.8
2.0,1.0,0.0,1.0,1.0,50.0,64.0,2.0,17596.2
2.0,1.0,0.0,1.0,1.0,60.0,64.0,2.0,17695.2
2.0,1.0,0.0,1.0,1.0,70.0,64.0,2.0,17644.0
2.0,1.0,0.0,1.0,1.0,80.0,64.0,2.0,17723.2
2.0,1.0,0.0,1.0,1.0,90.0,64.0,2.0,17649.0
2.0,1.0,0.0,1.0,1.0,100.0,64.0,2.0,17646.6
2.0,1.0,0.0,1.0,1.0,0.0,128.0,2.0,17806.8
2.0,1.0,0.0,1.0,1.0,10.0,128.0,2.0,17656.8
2.0,1.0,0.0,1.0,1.0,20.0,128.0,2.0,17660.4
2.0,1.0,0.0,1.0,1.0,30.0,128.0,2.0,17625.6
2.0,1.0,0.0,1.0,1.0,40.0,128.0,2.0,17667.8
2.0,1.0,0.0,1.0,1.0,50.0,128.0,2.0,17721.4
2.0,1.0,0.0,1.0,1.0,60.0,128.0,2.0,17849.4
2.0,1.0,0.0,1.0,1.0,70.0,128.0,2.0,17687.2
2.0,1.0,0.0,1.0,1.0,80.0,128.0,2.0,17697.4
2.0,1.0,0.0,1.0,1.0,90.0,128.0,2.0,17767.8
2.0,1.0,0.0,1.0,1.0,100.0,128.0,2.0,17731.8
2.0,1.0,0.0,1.0,1.0,0.0,256.0,2.0,17811.8
2.0,1.0,0.0,1.0,1.0,10.0,256.0,2.0,17641.4
2.0,1.0,0.0,1.0,1.0,20.0,256.0,2.0,17693.0
2.0,1.0,0.0,1.0,1.0,30.0,256.0,2.0,17711.8
2.0,1.0,0.0,1.0,1.0,40.0,256.0,2.0,17647.0
2.0,1.0,0.0,1.0,1.0,50.0,256.0,2.0,17637.4
2.0,1.0,0.0,1.0,1.0,60.0,256.0,2.0,17654.6
2.0,1.0,0.0,1.0,1.0,70.0,256.0,2.0,17780.2
2.0,1.0,0.0,1.0,1.0,80.0,256.0,2.0,17657.4
2.0,1.0,0.0,1.0,1.0,90.0,256.0,2.0,17570.2
2.0,1.0,0.0,1.0,1.0,100.0,256.0,2.0,17689.2
2.0,1.0,0.0,1.0,1.0,0.0,512.0,2.0,17835.2
2.0,1.0,0.0,1.0,1.0,10.0,512.0,2.0,17809.8
2.0,1.0,0.0,1.0,1.0,20.0,512.0,2.0,17670.4
2.0,1.0,0.0,1.0,1.0,30.0,512.0,2.0,17673.4
2.0,1.0,0.0,1.0,1.0,40.0,512.0,2.0,17824.4
2.0,1.0,0.0,1.0,1.0,50.0,512.0,2.0,17659.6
2.0,1.0,0.0,1.0,1.0,60.0,512.0,2.0,17693.6
2.0,1.0,0.0,1.0,1.0,70.0,512.0,2.0,17637.6
2.0,1.0,0.0,1.0,1.0,80.0,512.0,2.0,17618.8
2.0,1.0,0.0,1.0,1.0,90.0,512.0,2.0,17687.4
2.0,1.0,0.0,1.0,1.0,100.0,512.0,2.0,17619.6
2.0,1.0,0.0,1.0,1.0,0.0,1024.0,2.0,17791.4
2.0,1.0,0.0,1.0,1.0,10.0,1024.0,2.0,17806.4
2.0,1.0,0.0,1.0,1.0,20.0,1024.0,2.0,17689.4
2.0,1.0,0.0,1.0,1.0,30.0,1024.0,2.0,17662.6
2.0,1.0,0.0,1.0,1.0,40.0,1024.0,2.0,17668.8
2.0,1.0,0.0,1.0,1.0,50.0,1024.0,2.0,17721.0
2.0,1.0,0.0,1.0,1.0,60.0,1024.0,2.0,17752.2
2.0,1.0,0.0,1.0,1.0,70.0,1024.0,2.0,17654.0
2.0,1.0,0.0,1.0,1.0,80.0,1024.0,2.0,17770.0
2.0,1.0,0.0,1.0,1.0,90.0,1024.0,2.0,17655.8
2.0,1.0,0.0,1.0,1.0,100.0,1024.0,2.0,17695.0
2.0,1.0,0.0,1.0,1.0,0.0,2048.0,2.0,17806.2
2.0,1.0,0.0,1.0,1.0,10.0,2048.0,2.0,17678.2
2.0,1.0,0.0,1.0,1.0,20.0,2048.0,2.0,17733.4
2.0,1.0,0.0,1.0,1.0,30.0,2048.0,2.0,17706.2
2.0,1.0,0.0,1.0,1.0,40.0,2048.0,2.0,17674.4
2.0,1.0,0.0,1.0,1.0,50.0,2048.0,2.0,17647.4
2.0,1.0,0.0,1.0,1.0,60.0,2048.0,2.0,17665.8
2.0,1.0,0.0,1.0,1.0,70.0,2048.0,2.0,17723.8
2.0,1.0,0.0,1.0,1.0,80.0,2048.0,2.0,17702.2
2.0,1.0,0.0,1.0,1.0,90.0,2048.0,2.0,17674.6
2.0,1.0,0.0,1.0,1.0,100.0,2048.0,2.0,17700.6
2.0,1.0,0.0,1.0,1.0,0.0,4096.0,2.0,17816.6
2.0,1.0,0.0,1.0,1.0,10.0,4096.0,2.0,17647.8
2.0,1.0,0.0,1.0,1.0,20.0,4096.0,2.0,17657.0
2.0,1.0,0.0,1.0,1.0,30.0,4096.0,2.0,17646.4
2.0,1.0,0.0,1.0,1.0,40.0,4096.0,2.0,17626.6
2.0,1.0,0.0,1.0,1.0,50.0,4096.0,2.0,17654.4
2.0,1.0,0.0,1.0,1.0,60.0,4096.0,2.0,17673.4
2.0,1.0,0.0,1.0,1.0,70.0,4096.0,2.0,17708.2
2.0,1.0,0.0,1.0,1.0,80.0,4096.0,2.0,17625.2
2.0,1.0,0.0,1.0,1.0,90.0,4096.0,2.0,17642.6
2.0,1.0,0.0,1.0,1.0,100.0,4096.0,2.0,17650.0
2.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,18540.4
2.0,1.0,0.0,1.0,1.0,10.0,1.0,4.0,15271.6
2.0,1.0,0.0,1.0,1.0,20.0,1.0,4.0,15249.0
2.0,1.0,0.0,1.0,1.0,30.0,1.0,4.0,15276.8
2.0,1.0,0.0,1.0,1.0,40.0,1.0,4.0,15248.8
2.0,1.0,0.0,1.0,1.0,50.0,1.0,4.0,15257.2
2.0,1.0,0.0,1.0,1.0,60.0,1.0,4.0,15256.2
2.0,1.0,0.0,1.0,1.0,70.0,1.0,4.0,15267.2
2.0,1.0,0.0,1.0,1.0,80.0,1.0,4.0,15241.8
2.0,1.0,0.0,1.0,1.0,90.0,1.0,4.0,15213.2
2.0,1.0,0.0,1.0,1.0,100.0,1.0,4.0,15307.0
2.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,18473.4
2.0,1.0,0.0,1.0,1.0,10.0,2.0,4.0,13372.8
2.0,1.0,0.0,1.0,1.0,20.0,2.0,4.0,13317.4
2.0,1.0,0.0,1.0,1.0,30.0,2.0,4.0,13317.4
2.0,1.0,0.0,1.0,1.0,40.0,2.0,4.0,13327.2
2.0,1.0,0.0,1.0,1.0,50.0,2.0,4.0,13324.8
2.0,1.0,0.0,1.0,1.0,60.0,2.0,4.0,13320.0
2.0,1.0,0.0,1.0,1.0,70.0,2.0,4.0,13301.4
2.0,1.0,0.0,1.0,1.0,80.0,2.0,4.0,13277.4
2.0,1.0,0.0,1.0,1.0,90.0,2.0,4.0,13340.6
2.0,1.0,0.0,1.0,1.0,100.0,2.0,4.0,13353.6
2.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,18506.4
2.0,1.0,0.0,1.0,1.0,10.0,4.0,4.0,12477.2
2.0,1.0,0.0,1.0,1.0,20.0,4.0,4.0,12476.8
2.0,1.0,0.0,1.0,1.0,30.0,4.0,4.0,12461.0
2.0,1.0,0.0,1.0,1.0,40.0,4.0,4.0,12427.8
2.0,1.0,0.0,1.0,1.0,50.0,4.0,4.0,12465.4
2.0,1.0,0.0,1.0,1.0,60.0,4.0,4.0,12381.6
2.0,1.0,0.0,1.0,1.0,70.0,4.0,4.0,12427.6
2.0,1.0,0.0,1.0,1.0,80.0,4.0,4.0,12476.8
2.0,1.0,0.0,1.0,1.0,90.0,4.0,4.0,12462.4
2.0,1.0,0.0,1.0,1.0,100.0,4.0,4.0,12478.0
2.0,1.0,0.0,1.0,1.0,0.0,8.0,4.0,18527.8
2.0,1.0,0.0,1.0,1.0,10.0,8.0,4.0,12392.4
2.0,1.0,0.0,1.0,1.0,20.0,8.0,4.0,12245.2
2.0,1.0,0.0,1.0,1.0,30.0,8.0,4.0,12243.2
2.0,1.0,0.0,1.0,1.0,40.0,8.0,4.0,12219.2
2.0,1.0,0.0,1.0,1.0,50.0,8.0,4.0,12211.4
2.0,1.0,0.0,1.0,1.0,60.0,8.0,4.0,12202.2
2.0,1.0,0.0,1.0,1.0,70.0,8.0,4.0,12100.8
2.0,1.0,0.0,1.0,1.0,80.0,8.0,4.0,12200.4
2.0,1.0,0.0,1.0,1.0,90.0,8.0,4.0,12275.6
2.0,1.0,0.0,1.0,1.0,100.0,8.0,4.0,12159.2
2.0,1.0,0.0,1.0,1.0,0.0,16.0,4.0,18507.2
2.0,1.0,0.0,1.0,1.0,10.0,16.0,4.0,12439.6
2.0,1.0,0.0,1.0,1.0,20.0,16.0,4.0,12103.2
2.0,1.0,0.0,1.0,1.0,30.0,16.0,4.0,11964.0
2.0,1.0,0.0,1.0,1.0,40.0,16.0,4.0,12023.4
2.0,1.0,0.0,1.0,1.0,50.0,16.0,4.0,12008.8
2.0,1.0,0.0,1.0,1.0,60.0,16.0,4.0,11996.0
2.0,1.0,0.0,1.0,1.0,70.0,16.0,4.0,11960.2
2.0,1.0,0.0,1.0,1.0,80.0,16.0,4.0,11962.6
2.0,1.0,0.0,1.0,1.0,90.0,16.0,4.0,11909.8
2.0,1.0,0.0,1.0,1.0,100.0,16.0,4.0,11969.2
2.0,1.0,0.0,1.0,1.0,0.0,32.0,4.0,18521.2
2.0,1.0,0.0,1.0,1.0,10.0,32.0,4.0,12377.2
2.0,1.0,0.0,1.0,1.0,20.0,32.0,4.0,12082.4
2.0,1.0,0.0,1.0,1.0,30.0,32.0,4.0,11995.0
2.0,1.0,0.0,1.0,1.0,40.0,32.0,4.0,11954.4
2.0,1.0,0.0,1.0,1.0,50.0,32.0,4.0,11941.4
2.0,1.0,0.0,1.0,1.0,60.0,32.0,4.0,11927.6
2.0,1.0,0.0,1.0,1.0,70.0,32.0,4.0,11928.2
2.0,1.0,0.0,1.0,1.0,80.0,32.0,4.0,11888.4
2.0,1.0,0.0,1.0,1.0,90.0,32.0,4.0,11862.8
2.0,1.0,0.0,1.0,1.0,100.0,32.0,4.0,11890.6
2.0,1.0,0.0,1.0,1.0,0.0,64.0,4.0,18516.2
2.0,1.0,0.0,1.0,1.0,10.0,64.0,4.0,12413.6
2.0,1.0,0.0,1.0,1.0,20.0,64.0,4.0,12074.8
2.0,1.0,0.0,1.0,1.0,30.0,64.0,4.0,11992.4
2.0,1.0,0.0,1.0,1.0,40.0,64.0,4.0,11963.2
2.0,1.0,0.0,1.0,1.0,50.0,64.0,4.0,11900.0
2.0,1.0,0.0,1.0,1.0,60.0,64.0,4.0,11819.0
2.0,1.0,0.0,1.0,1.0,70.0,64.0,4.0,11875.0
2.0,1.0,0.0,1.0,1.0,80.0,64.0,4.0,11917.0
2.0,1.0,0.0,1.0,1.0,90.0,64.0,4.0,11847.6
2.0,1.0,0.0,1.0,1.0,100.0,64.0,4.0,11800.2
2.0,1.0,0.0,1.0,1.0,0.0,128.0,4.0,18475.6
2.0,1.0,0.0,1.0,1.0,10.0,128.0,4.0,12438.4
2.0,1.0,0.0,1.0,1.0,20.0,128.0,4.0,12060.4
2.0,1.0,0.0,1.0,1.0,30.0,128.0,4.0,11919.0
2.0,1.0,0.0,1.0,1.0,40.0,128.0,4.0,11930.2
2.0,1.0,0.0,1.0,1.0,50.0,128.0,4.0,11874.4
2.0,1.0,0.0,1.0,1.0,60.0,128.0,4.0,11867.8
2.0,1.0,0.0,1.0,1.0,70.0,128.0,4.0,11886.2
2.0,1.0,0.0,1.0,1.0,80.0,128.0,4.0,11867.6
2.0,1.0,0.0,1.0,1.0,90.0,128.0,4.0,11859.6
2.0,1.0,0.0,1.0,1.0,100.0,128.0,4.0,11780.6
